Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD100217,CUST70417,,user527@example.com,98765 43210,Love & Pixels,Grand Theatre,Bengaluru,05-02-2025,14:30,10-01-2025,,3,1405.03,50,2107.54,card,Failed,Box Office,"A5,C10,B25",-1,Cancelled,Agent C,FALSE,BKG30257,Screen 2,Combo,NEW50,50
ORD106468,CUST12767,,user347@example.com,9.19557E+11,Midnight Sonata,Grand Theatre,Hyderabad,31-01-2024,23:45,05-01-2024,premium ,1,982.21,-5,1031.32,Online,Failed,Third-Party,B1,,,,FALSE,BKG37297,Screen 3,Combo,NEW50,200
ORD104296,CUST1520,John Doe,john365@example.com,9.19525E+11,The Last Frontier,Regal Cinema,Hyderabad,23-04-2023,20:45,09-04-2023,,,812.63,-5,,Cahs,Failed,third party,,,Late arrival,Agent A,TRUE,BKG29447,Screen 1,,FREESNACK,0
ORD107806,CUST63398,Ravi Kumar,ravi136@example.com,12345,Midnight Sonata,Regal Cinema,Ahmedabad,27-05-2023,13:30,09-05-2023,premium ,3,1076.91,15,2756.12,Cahs,Failed,Box Office,"C16,A18,B9",1,,Agent C,FALSE,BKG90560,,Single,,
ORD100248,CUST7608,Sangeetha K,sangeetha986@example.com,9.16476E+11,Hidden Truths,Grand Theatre,Delhi,22-04-2025,09:00,17-04-2025,,2,1436.85,10,2566.32,UPI,,third party,"B24,A5",,VIP guest,Agent B,TRUE,BKG67554,,Single,FREESNACK,50
ORD105213,CUST33524,John Doe,john167@example.com,,,PVR Phoenix,Chennai,22-06-2019,12:30,02-06-2019,Reguler,2,1083.29,25,1604.93,UPI,,Third-Party,"A24,B30",-1,,Agent B,TRUE,BKG20592,,Combo,,
ORD105975,CUST10168,Sangeetha K,sangeetha149@example.com,9.19408E+11,Space Riders,PVR Phoenix,Hyderabad,11-06-2024,20:15,30-05-2024,Reguler,2,687.18,50,687.18,Card,Pending,,"C15,B18",,Cancelled,,FALSE,BKG12665,Screen 1,Family,FREESNACK,10
ORD103922,CUST23721,Sangeetha K,sangeetha481@example.com,9.16937E+11,The Last Frontier,PVR Phoenix,Hyderabad,25-08-2022,20:00,19-08-2022,Balcony,-1,494.76,0,,card,Paid,third party,,,Cancelled,,FALSE,BKG96377,,Single,save10,
ORD107942,CUST96575,Priya Singh,priya527@example.com,,,Cinepolis Plaza,Hyderabad,05-10-2020,16:00,23-09-2020,premium ,1,890.38,15,736.82,Card,Pending,Box Office,C26,-1,,,,BKG17702,Screen 3,Single,save10,100
ORD109617,CUST86650,John Doe,john219@example.com,98765 43210,Midnight Sonata,Cinepolis Plaza,,10-09-2025,20:45,10-09-2025,Balcony,,330.92,10,,Cash,Paid,third party,,1,Late arrival,Agent B,TRUE,BKG28899,Screen 2,Single,NEW50,10
ORD108737,CUST5030,Priya Singh,priya238@example.com,12345,Broken Strings,,,26-11-2023,14:15,10-11-2023,Regular,,1082.81,50,,,Pending,,,2,Late arrival,Agent B,TRUE,BKG31817,,Combo,,100
ORD108714,CUST62731,Priya Singh,priya684@example.com,9.19894E+11,House of Tricks,,Kolkata,21-02-2022,16:30,21-02-2022,premium ,-1,1284.73,-5,,Cahs,Failed,Online,,5,,,TRUE,BKG82846,,Single,NEW50,10
ORD107648,CUST29399,Sangeetha K,sangeetha66@example.com,98765 43210,,PVR Phoenix,Delhi,15-07-2020,23:15,21-06-2020,premium ,0,1280.85,50,3160.53,card,,online,,3,,Agent C,FALSE,BKG51718,Screen 2,Single,,200
ORD105836,CUST66106,John Doe,john947@example.com,9.19273E+11,House of Tricks,Cinepolis Plaza,Pune,13-08-2025,13:00,28-07-2025,VIP,1,342.37,15,301.01,Card,Failed,,A15,3,,Agent A,TRUE,BKG89363,Screen 1,Family,FREESNACK,100
ORD104744,CUST4879,,user582@example.com,9.16772E+11,Ocean's Whisper,PVR Phoenix,Ahmedabad,23-12-2019,20:15,29-11-2019,Premium,-1,522.3,0,,UPI,,Online,,1,VIP guest,Agent A,TRUE,BKG90012,Screen 2,,,50
ORD106184,CUST20125,Amit Sharma,,,The Silent Echo,,Hyderabad,26-03-2021,13:45,05-03-2021,Regular,4,749.34,0,2977.37,Cash,Pending,,"A18,B12,B23,C13",1,VIP guest,Agent C,TRUE,BKG10215,Screen 2,,NEW50,100
ORD105853,CUST41907,John Doe,,9.1995E+11,Broken Strings,PVR Phoenix,Hyderabad,29-01-2020,16:30,29-01-2020,VIP,1,332.85,15,292.92,,Paid,Third-Party,A7,6,,Agent A,FALSE,BKG53303,Screen 3,,FREESNACK,0
ORD101831,CUST21108,Ravi Kumar,ravi653@example.com,9.17563E+11,Midnight Sonata,Inox Mall,Ahmedabad,18-12-2019,09:00,09-12-2019,Reguler,1,1072.09,,1082.09,,Pending,third party,B25,-1,,Agent A,TRUE,BKG94818,Screen 1,Family,NEW50,100
ORD105152,CUST19322,Priya Singh,priya197@example.com,,Hidden Truths,Cinepolis Plaza,Bengaluru,25-02-2023,21:45,31-01-2023,Regular,,972.13,50,,Online,Pending,Online,,5,Cancelled,Agent A,TRUE,BKG34575,Screen 1,,save10,0
ORD106623,CUST22701,,user866@example.com,9.17098E+11,Hidden Truths,PVR Phoenix,Mumbai,02-08-2022,23:00,30-07-2022,Regular,2,1371.2,-5,2889.52,Cash,Failed,third party,"B21,A18",3,,Agent A,FALSE,BKG83199,Screen 2,Family,save10,
ORD104484,CUST16796,Amit Sharma,amit638@example.com,98765 43210,The Last Frontier,Regal Cinema,Mumbai,05-07-2023,21:45,10-06-2023,Regular,2,1152.16,-5,2429.54,card,Paid,Third-Party,"C20,C18",,,Agent B,TRUE,BKG73294,,,save10,50
ORD102070,CUST78231,Ravi Kumar,ravi709@example.com,9.19668E+11,Final Alarm,PVR Phoenix,Chennai,14-02-2022,12:00,16-01-2022,VIP,0,619.23,15,,UPI,Failed,Third-Party,,1,,Agent B,FALSE,BKG99856,,Family,NEW50,100
ORD103668,CUST55527,Priya Singh,priya465@example.com,98765 43210,Final Alarm,Inox Mall,,25-01-2025,10:15,06-01-2025,VIP,4,716.24,15,2435.23,Cahs,Paid,online,"B29,B27,C12,A5",3,Cancelled,,TRUE,BKG92405,Screen 1,,NEW50,50
ORD104544,CUST90681,Ravi Kumar,ravi226@example.com,,Love & Pixels,Regal Cinema,Delhi,21-12-2022,12:45,15-12-2022,Balcony,0,708.69,25,,UPI,Pending,Box Office,,2,,Agent C,TRUE,BKG92671,Screen 3,Combo,FREESNACK,
ORD106821,CUST46251,John Doe,john653@example.com,12345,House of Tricks,Cinepolis Plaza,Kolkata,16-02-2024,22:30,09-02-2024,VIP,,183.26,50,,Cahs,,,,4,Cancelled,Agent B,,BKG99789,Screen 1,,FREESNACK,
ORD105103,CUST84336,Ravi Kumar,ravi84@example.com,12345,Midnight Sonata,Cinepolis Plaza,Bengaluru,08-10-2021,15:00,27-09-2021,Premium,4,986.24,5,3727.71,Cahs,Paid,third party,"C4,A10,B13,C8",,,Agent C,FALSE,BKG20707,,,,0
ORD101564,CUST71922,John Doe,john421@example.com,12345,House of Tricks,Cinepolis Plaza,Chennai,08-07-2021,19:45,10-06-2021,,-1,603.76,0,,,Paid,third party,,,Cancelled,Agent C,FALSE,BKG71321,Screen 3,,save10,0
ORD108503,CUST30825,Priya Singh,priya570example.com,,Ocean's Whisper,Inox Mall,Ahmedabad,16-05-2021,09:00,13-05-2021,Regular,,227.07,,,Online,Pending,Box Office,,2,VIP guest,,TRUE,BKG38255,Screen 2,Single,FREESNACK,200
ORD100940,CUST70607,,user295@example.com,12345,Midnight Sonata,PVR Phoenix,Delhi,28-06-2025,19:00,20-06-2025,VIP,3,692.32,0,2086.96,Cash,,online,"B5,B11,A16",6,,,TRUE,BKG98963,Screen 2,Single,FREESNACK,200
ORD102577,CUST71976,Priya Singh,priya927@example.com,12345,Broken Strings,Regal Cinema,Chennai,18-05-2020,16:30,11-05-2020,Premium,,1322.61,,,Card,Pending,online,,2,,Agent C,FALSE,BKG63596,Screen 2,Combo,FREESNACK,0
ORD104203,CUST73675,John Doe,john775@example.com,98765 43210,The Last Frontier,,Ahmedabad,14-02-2025,23:15,13-02-2025,Premium,1,143.72,50,81.86,card,Paid,Online,A17,6,,Agent B,,BKG38906,,,NEW50,10
ORD108939,CUST12225,Amit Sharma,amit98@example.com,9.19278E+11,,PVR Phoenix,Chennai,06-07-2023,16:00,27-06-2023,Premium,1,801.37,25,601.03,Card,Pending,third party,A3,5,Cancelled,Agent A,TRUE,BKG41147,Screen 1,Combo,FREESNACK,200
ORD102356,CUST7741,John Doe,john666@example.com,98765 43210,,,Pune,31-05-2022,10:00,26-05-2022,Regular,3,1313.63,15,3359.76,card,Failed,,"B25,C17,A23",4,VIP guest,Agent B,FALSE,BKG68662,Screen 2,Combo,save10,50
ORD100454,CUST2762,,user892@example.com,98765 43210,Hidden Truths,,Ahmedabad,17-09-2022,21:00,29-08-2022,Balcony,2,337.28,5,640.84,Card,Paid,Online,"B26,C8",4,,Agent A,FALSE,BKG79380,Screen 2,,FREESNACK,200
ORD108888,CUST26265,Sangeetha K,sangeetha30@example.com,9.17468E+11,Ocean's Whisper,,Kolkata,10-02-2020,16:00,02-02-2020,Regular,2,342.49,,694.97,Card,Failed,Box Office,"B27,B28",6,Late arrival,Agent B,FALSE,BKG14988,Screen 3,Combo,save10,200
ORD100021,CUST24834,Sangeetha K,sangeetha817@example.com,12345,Final Alarm,PVR Phoenix,,21-02-2021,10:15,29-01-2021,Reguler,0,1132.62,-5,,Online,,Online,,2,VIP guest,Agent B,FALSE,BKG50135,Screen 3,,,50
ORD107658,CUST69452,Ravi Kumar,ravi151@example.com,,,,Ahmedabad,23-01-2024,22:15,27-12-2023,,,1214.55,25,,Cash,Failed,online,,-1,VIP guest,Agent A,,BKG76184,Screen 3,Single,save10,0
ORD102570,CUST67807,John Doe,john350@example.com,98765 43210,Hidden Truths,,Chennai,21-10-2024,10:15,13-10-2024,,3,783.97,,2361.9,card,,Third-Party,"C9,B3,B20",2,,Agent A,,BKG85239,,Single,save10,200
ORD100761,CUST4776,Priya Singh,priya24@example.com,98765 43210,Midnight Sonata,Regal Cinema,Hyderabad,17-05-2025,16:30,10-05-2025,Reguler,-1,243.31,10,,Card,Paid,third party,,6,,Agent B,FALSE,BKG74618,Screen 3,Family,,10
ORD105112,CUST10744,Ravi Kumar,ravi628@example.com,9.16832E+11,Love & Pixels,Regal Cinema,Chennai,11-06-2023,16:45,31-05-2023,Balcony,3,1240.97,10,3360.62,card,Paid,online,"A29,B17,C24",4,Cancelled,Agent A,FALSE,BKG91967,,,,50
ORD101147,CUST77375,John Doe,john201@example.com,98765 43210,The Last Frontier,,Hyderabad,03-10-2019,14:30,30-09-2019,Premium,-1,607.79,50,,Cahs,Paid,Online,,6,Cancelled,Agent C,,BKG40198,,Combo,save10,10
ORD106592,CUST10638,Ravi Kumar,ravi106@example.com,12345,Broken Strings,,,20-07-2020,15:45,07-07-2020,Premium,,405.08,0,,Cahs,,Online,,1,VIP guest,Agent B,,BKG15997,Screen 2,Family,save10,200
ORD106322,CUST32401,Amit Sharma,amit586@example.com,12345,Midnight Sonata,PVR Phoenix,Bengaluru,28-10-2025,20:00,14-10-2025,Regular,4,785.96,15,2672.25,,Failed,third party,"B2,B24,C29,B2",4,,Agent A,FALSE,BKG13477,Screen 2,Single,FREESNACK,50
ORD102229,CUST20983,Priya Singh,priya131@example.com,12345,The Last Frontier,Grand Theatre,Kolkata,18-06-2022,22:30,02-06-2022,premium ,0,1322.83,25,,,Pending,online,,1,,,TRUE,BKG77168,,,FREESNACK,200
ORD103824,CUST68667,Amit Sharma,amit546@example.com,98765 43210,Broken Strings,Regal Cinema,Ahmedabad,03-10-2020,15:30,15-09-2020,Regular,0,921.69,15,,UPI,,Box Office,,4,Cancelled,Agent A,,BKG21091,Screen 3,,,100
ORD104706,CUST20432,,user684@example.com,,Broken Strings,Grand Theatre,Kolkata,14-10-2020,11:30,08-10-2020,Reguler,3,146.81,10,406.39,Cash,Pending,online,"A20,A18,B13",,,Agent A,FALSE,BKG28376,,Combo,,200
ORD102228,CUST5401,Ravi Kumar,ravi877@example.com,,Ocean's Whisper,,Chennai,25-02-2020,09:00,06-02-2020,VIP,2,1140.42,25,1710.63,Cash,Pending,online,"B24,A6",-1,,Agent C,FALSE,BKG33415,Screen 3,Single,save10,50
ORD108776,CUST76880,Sangeetha K,sangeetha659@example.com,98765 43210,The Last Frontier,,,09-07-2022,12:30,17-06-2022,Regular,0,136.97,5,3818.31,Card,,Online,,6,,Agent A,TRUE,BKG91599,,,FREESNACK,200
ORD101950,CUST90114,Ravi Kumar,ravi531@example.com,9.19945E+11,Broken Strings,Inox Mall,Chennai,28-08-2020,20:15,08-08-2020,,-1,829.62,-5,,Cahs,,third party,,4,,Agent A,TRUE,BKG50498,Screen 3,Single,NEW50,100
ORD102119,CUST20901,Amit Sharma,amit79@example.com,9.18516E+11,Hidden Truths,Grand Theatre,Chennai,20-07-2019,17:45,02-07-2019,Premium,2,0,5,0,card,Paid,,"C20,C26",6,,Agent B,TRUE,BKG76867,Screen 2,,NEW50,100
ORD103980,CUST33663,Priya Singh,priya398@example.com,9.18307E+11,Final Alarm,Inox Mall,Kolkata,01-12-2023,21:00,01-11-2023,Premium,3,452.83,25,998.87,Online,Failed,,"C25,B28,A24",,Late arrival,,FALSE,BKG50795,Screen 2,Family,NEW50,50
ORD101664,CUST68603,,user510@example.com,12345,House of Tricks,Regal Cinema,,06-09-2021,22:00,08-08-2021,Premium,1,1085.34,50,552.67,card,,third party,A2,3,VIP guest,Agent A,TRUE,BKG96382,Screen 2,,FREESNACK,10
ORD106275,CUST28907,,user303@example.com,9.163E+11,Ocean's Whisper,Inox Mall,,22-04-2021,22:45,04-04-2021,Balcony,1,1034.32,,1034.32,Cash,Paid,third party,A19,4,,Agent B,TRUE,BKG99687,Screen 3,Family,save10,
ORD109118,CUST66819,,user317@example.com,12345,Love & Pixels,Regal Cinema,Kolkata,12-07-2024,23:15,11-07-2024,Regular,3,237.47,10,651.17,,Paid,Online,"A25,C16,A11",5,VIP guest,Agent A,TRUE,BKG57181,,Combo,,200
ORD105336,CUST27404,,user132@example.com,12345,Broken Strings,Regal Cinema,Pune,17-07-2022,14:15,24-06-2022,premium ,3,520.44,0,1571.32,Cash,Paid,Third-Party,"B29,A8,C16",6,,,,BKG17305,Screen 2,,save10,100
ORD102145,CUST85235,John Doe,john347@example.com,98765 43210,House of Tricks,Cinepolis Plaza,Mumbai,27-10-2022,17:30,14-10-2022,Reguler,0,856.93,5,,Online,Failed,,,4,,Agent C,TRUE,BKG48883,Screen 3,Combo,NEW50,100
ORD105976,CUST72283,,user108@example.com,9.19699E+11,The Silent Echo,Regal Cinema,,23-01-2019,10:30,08-01-2019,Premium,-1,1177.74,10,,Cash,Paid,Online,,1,,Agent C,FALSE,BKG80550,Screen 3,Single,,
ORD101287,CUST97453,,user161@example.com,9.188E+11,Ocean's Whisper,Grand Theatre,Kolkata,25-06-2021,14:15,03-06-2021,Reguler,-1,888.18,5,,Cahs,Paid,Third-Party,,2,Late arrival,Agent A,,BKG34483,Screen 1,Combo,save10,50
ORD102762,CUST23582,Priya Singh,priya967@example.com,9.18287E+11,Broken Strings,Cinepolis Plaza,Ahmedabad,16-01-2019,10:00,17-12-2018,Reguler,1,484.45,-5,488.67,Cahs,Failed,third party,C2,,,Agent C,TRUE,BKG78522,Screen 2,Family,NEW50,0
ORD108868,CUST35961,John Doe,,98765 43210,Final Alarm,Inox Mall,Bengaluru,13-04-2025,22:15,08-04-2025,Balcony,-1,1477.96,50,,,Pending,third party,,,,Agent C,TRUE,BKG76539,Screen 3,,FREESNACK,0
ORD100462,CUST19882,John Doe,,,Love & Pixels,Cinepolis Plaza,Ahmedabad,27-08-2020,16:45,10-08-2020,premium ,0,410.49,5,,Online,Failed,Box Office,,-1,VIP guest,Agent B,TRUE,BKG12222,Screen 1,Single,,100
ORD102188,CUST1207,Amit Sharma,amit259@example.com,,Final Alarm,Inox Mall,,04-07-2024,20:30,19-06-2024,Reguler,-1,1450.18,-5,,Cahs,Pending,Online,,-1,VIP guest,Agent C,FALSE,BKG63326,Screen 1,,,100
ORD101963,CUST46343,John Doe,john856@example.com,,The Last Frontier,Cinepolis Plaza,Hyderabad,12-02-2021,20:15,12-02-2021,VIP,,1041.03,5,,card,Pending,,,6,,,,BKG41332,,Combo,NEW50,10
ORD107588,CUST89963,Priya Singh,priya665@example.com,9.16956E+11,Ocean's Whisper,Cinepolis Plaza,Mumbai,02-03-2024,10:30,01-02-2024,Balcony,-1,826.25,25,,Cahs,Failed,online,,1,VIP guest,Agent A,TRUE,BKG21750,Screen 3,Single,save10,200
ORD103419,CUST97011,John Doe,john283@example.com,,The Silent Echo,Inox Mall,Mumbai,06-11-2021,10:00,13-10-2021,Reguler,1,223.43,15,189.91,Cahs,,online,C20,,,Agent A,TRUE,BKG41373,Screen 2,Family,NEW50,50
ORD103790,CUST95963,Amit Sharma,amit812@example.com,12345,Hidden Truths,Grand Theatre,Delhi,10-02-2020,12:45,23-01-2020,Premium,4,866.09,0,3444.34,Cash,Pending,Box Office,"A15,A13,A26,A7",-1,Cancelled,,,BKG21150,,Combo,FREESNACK,200
ORD103570,CUST24880,John Doe,john767@example.com,,The Last Frontier,,Ahmedabad,03-11-2024,16:15,13-10-2024,Premium,3,1201.8,5,3435.14,Cahs,Paid,third party,"A24,C14,B3",2,,Agent B,TRUE,BKG38371,Screen 1,Family,save10,200
ORD109072,CUST42759,John Doe,john620@example.com,12345,Midnight Sonata,,Pune,25-06-2024,12:15,26-05-2024,Premium,0,1329.2,25,,card,,online,,1,Late arrival,Agent A,FALSE,BKG62582,Screen 1,,FREESNACK,200
ORD104912,CUST95184,Priya Singh,priya4@example.com,,Final Alarm,,Delhi,26-06-2021,19:00,29-05-2021,Balcony,0,1351.66,15,2712.68,UPI,,,,4,,Agent B,TRUE,BKG50925,,Single,NEW50,50
ORD101253,CUST77009,,,9.19818E+11,Broken Strings,Inox Mall,,05-09-2024,14:30,24-08-2024,,-1,1225.48,25,,UPI,Pending,online,,4,,Agent A,TRUE,BKG23714,Screen 2,Single,,100
ORD104423,CUST28534,,user715@example.com,,Final Alarm,Grand Theatre,Bengaluru,30-04-2022,12:45,27-04-2022,premium ,2,434.38,50,414.38,card,,Box Office,"C18,B8",3,VIP guest,Agent B,FALSE,BKG90287,,,,100
ORD101153,CUST11060,,user783@example.com,,Final Alarm,Regal Cinema,Ahmedabad,01-10-2023,16:45,02-09-2023,Regular,2,139.05,-5,302,Cahs,Paid,Box Office,"A20,C3",4,,,FALSE,BKG76411,,Combo,NEW50,10
ORD109463,CUST24883,Priya Singh,priya38@example.com,12345,The Last Frontier,,Mumbai,31-05-2025,10:00,08-05-2025,Premium,-1,1162.48,50,32.21,UPI,Pending,Box Office,,-1,VIP guest,Agent A,FALSE,BKG55855,,Family,NEW50,200
ORD108362,CUST84840,Ravi Kumar,ravi768@example.com,98765 43210,,Grand Theatre,Kolkata,22-12-2024,12:00,16-12-2024,Reguler,,1355.21,-5,,card,Paid,,,,,Agent C,TRUE,BKG14071,Screen 1,,save10,
ORD108000,CUST49426,John Doe,john523@example.com,12345,Space Riders,Grand Theatre,Bengaluru,21-04-2021,22:30,26-03-2021,,4,1012.34,25,3037.03,Card,Paid,Box Office,"C28,A24,C20,A1",5,,Agent C,TRUE,BKG50394,Screen 1,Family,NEW50,10
ORD103123,CUST5594,Sangeetha K,sangeetha740@example.com,98765 43210,Love & Pixels,Regal Cinema,,09-04-2023,13:45,06-04-2023,,3,254.19,,772.58,,Paid,,"A19,C13,B18",1,,Agent A,TRUE,BKG41792,Screen 2,Single,FREESNACK,10
ORD105330,CUST67824,Ravi Kumar,ravi76@example.com,,House of Tricks,,Kolkata,04-05-2019,17:15,15-04-2019,Regular,3,1018.8,10,2760.75,Cash,Pending,Online,"B19,B25,C21",6,VIP guest,Agent B,,BKG45593,Screen 3,Single,,50
ORD108260,CUST76555,Ravi Kumar,ravi122@example.com,,Ocean's Whisper,Inox Mall,Ahmedabad,11-09-2022,19:00,12-09-2022,Balcony,1,461.3,50,230.65,Card,,Box Office,B1,4,Cancelled,Agent A,FALSE,BKG28369,,Single,NEW50,100
ORD105906,CUST40122,,user367@example.com,9.18256E+11,The Last Frontier,,Delhi,28-02-2025,15:30,30-01-2025,premium ,3,299.34,10,808.23,card,Pending,Box Office,"C20,A8,B28",1,Late arrival,Agent B,,BKG39116,,Combo,FREESNACK,50
ORD101684,CUST55488,John Doe,john914@example.com,12345,Midnight Sonata,Grand Theatre,,06-12-2020,12:15,29-11-2020,VIP,-1,364.53,15,,Online,Pending,Box Office,,6,VIP guest,,,BKG93151,Screen 2,Single,FREESNACK,200
ORD105736,CUST40486,John Doe,john858@example.com,98765 43210,The Last Frontier,Grand Theatre,Mumbai,17-03-2020,23:45,01-03-2020,Premium,2,365.06,25,527.58,Online,Paid,Third-Party,"C8,B27",4,,,FALSE,BKG85618,Screen 1,Combo,save10,200
ORD101414,CUST22093,Sangeetha K,sangeetha238@example.com,,The Last Frontier,PVR Phoenix,Delhi,31-08-2020,22:45,18-08-2020,,4,1160.81,0,4623.25,,,Online,"B20,A19,A1,A20",2,Cancelled,,,BKG87709,Screen 3,Family,,10
ORD101409,CUST42722,Ravi Kumar,ravi709@example.com,98765 43210,Ocean's Whisper,PVR Phoenix,Bengaluru,14-02-2020,12:00,24-01-2020,Balcony,1,228.52,,208.52,Cahs,,Third-Party,A11,-1,VIP guest,Agent B,TRUE,BKG82847,Screen 1,Combo,save10,100
ORD100874,CUST35632,Amit Sharma,amit960@example.com,9.18487E+11,Love & Pixels,Grand Theatre,Ahmedabad,28-11-2020,11:15,20-11-2020,Reguler,2,-50,5,-115,Card,,,"C25,B21",1,Cancelled,Agent C,FALSE,BKG78241,Screen 3,,,100
ORD101941,CUST30880,Amit Sharma,amit54@example.com,,Ocean's Whisper,Regal Cinema,Mumbai,04-01-2022,23:15,12-12-2021,,-1,671.82,0,,UPI,Failed,,,1,Cancelled,Agent C,FALSE,BKG79237,Screen 2,Combo,,100
ORD106778,CUST78454,John Doe,john983@example.com,98765 43210,Ocean's Whisper,Cinepolis Plaza,Ahmedabad,12-02-2019,20:15,02-02-2019,Reguler,,446.75,15,,Card,,Online,,6,VIP guest,,FALSE,BKG67223,Screen 3,Combo,,
ORD106400,CUST1678,Amit Sharma,amit232@example.com,,Love & Pixels,Regal Cinema,Delhi,20-12-2021,23:00,12-12-2021,VIP,1,907.18,10,796.46,Cahs,Failed,Third-Party,B25,3,,Agent C,,BKG69702,Screen 1,Single,FREESNACK,100
ORD104585,CUST16323,Amit Sharma,amit42@example.com,9.1968E+11,Ocean's Whisper,Grand Theatre,Bengaluru,04-09-2024,10:15,22-08-2024,Premium,,564.5,25,,Card,,Online,,,VIP guest,,,BKG88978,Screen 3,Combo,,200
ORD101875,CUST14430,Sangeetha K,sangeetha798@example.com,,Ocean's Whisper,Regal Cinema,,08-11-2022,22:45,02-11-2022,Regular,4,1436.12,15,4892.8,Card,Paid,Online,"B26,C12,C26,B29",3,VIP guest,Agent A,FALSE,BKG78439,,Family,save10,100
ORD106933,CUST7610,Priya Singh,priya883@example.com,98765 43210,Love & Pixels,,Pune,16-07-2024,11:45,29-06-2024,Regular,0,1065.2,25,,Cash,Paid,Third-Party,,-1,Late arrival,,FALSE,BKG29651,Screen 1,Single,save10,50
ORD108529,CUST96296,Amit Sharma,amit249@example.com,98765 43210,The Silent Echo,PVR Phoenix,,06-06-2022,12:30,21-05-2022,premium ,1,-50,10,-65,Cash,,online,B12,5,,,,BKG99687,Screen 3,Combo,FREESNACK,
ORD108035,CUST34497,Amit Sharma,amit174@example.com,98765 43210,Hidden Truths,Regal Cinema,Hyderabad,18-12-2023,14:45,03-12-2023,Balcony,2,445.12,10,801.22,card,Failed,Box Office,"C30,C18",-1,,,TRUE,BKG44777,Screen 2,Family,NEW50,50
ORD104322,CUST43991,John Doe,john735@example.com,,Final Alarm,Regal Cinema,,10-01-2024,21:45,23-12-2023,Premium,,504.24,5,,UPI,Pending,Third-Party,,3,,Agent B,FALSE,BKG72002,Screen 3,Single,,100
ORD109253,CUST83139,,user150@example.com,9.16384E+11,Midnight Sonata,Inox Mall,Bengaluru,19-05-2024,15:15,04-05-2024,premium ,-1,763.69,,,Card,,third party,,-1,VIP guest,Agent A,TRUE,BKG80861,Screen 3,Single,FREESNACK,200
ORD107662,CUST98582,Ravi Kumar,ravi735@example.com,9.16162E+11,Hidden Truths,Cinepolis Plaza,Hyderabad,09-10-2024,18:15,10-09-2024,Balcony,2,1376.46,10,2477.63,Card,Pending,,"A27,C2",4,VIP guest,,FALSE,BKG88546,,Family,save10,100
ORD103933,CUST26474,,user329@example.com,98765 43210,The Silent Echo,PVR Phoenix,Ahmedabad,03-01-2021,23:45,01-01-2021,,,753.67,25,,Online,,third party,,4,,Agent B,TRUE,BKG15650,Screen 2,Family,save10,0
ORD108703,CUST72752,John Doe,john189@example.com,9.19809E+11,The Last Frontier,PVR Phoenix,Mumbai,26-12-2022,10:15,29-11-2022,Regular,-1,210.97,-5,,Cash,Pending,third party,,,Late arrival,Agent C,TRUE,BKG41148,Screen 2,Combo,FREESNACK,
ORD109135,CUST67111,,user739@example.com,9.19083E+11,Ocean's Whisper,Inox Mall,Ahmedabad,01-02-2019,11:00,30-01-2019,Reguler,3,360.66,0,1091.99,,,third party,"B29,B6,B10",5,VIP guest,Agent C,FALSE,BKG63020,,Single,NEW50,0
ORD107666,CUST99311,Ravi Kumar,ravi641@example.com,9.17508E+11,Space Riders,,Pune,19-02-2021,10:00,13-02-2021,premium ,,,15,,UPI,Pending,Online,,-1,VIP guest,Agent A,FALSE,BKG50386,Screen 1,,FREESNACK,50
ORD104852,CUST21488,Priya Singh,priya593@example.com,98765 43210,Space Riders,Regal Cinema,Pune,03-09-2019,19:00,18-08-2019,Premium,1,603.91,0,603.91,,,third party,C7,5,,Agent C,FALSE,BKG62930,Screen 1,Single,NEW50,200
ORD105661,CUST40890,Sangeetha K,sangeetha854@example.com,98765 43210,Love & Pixels,Grand Theatre,,16-01-2025,23:30,30-12-2024,Balcony,0,174.25,25,,Card,Pending,Box Office,,5,VIP guest,,TRUE,BKG36834,,Combo,FREESNACK,100
ORD107367,CUST16778,Amit Sharma,amit54@example.com,,The Silent Echo,Cinepolis Plaza,Chennai,24-06-2025,20:00,10-06-2025,,-1,508.04,,,Cash,Failed,third party,,5,,Agent C,FALSE,BKG82132,Screen 2,Family,FREESNACK,200
ORD105293,CUST70703,John Doe,john882@example.com,98765 43210,Ocean's Whisper,Cinepolis Plaza,Ahmedabad,14-02-2022,12:30,09-02-2022,premium ,2,1456,-5,3057.59,,Paid,Online,"A11,C23",4,,Agent C,TRUE,BKG66838,Screen 1,Single,,
ORD108774,CUST55127,Priya Singh,priya985@example.com,12345,Midnight Sonata,Regal Cinema,Bengaluru,01-10-2025,09:00,10-09-2025,VIP,4,191.11,5,726.24,Cahs,Paid,Box Office,"A10,A25,C14,A23",,VIP guest,Agent B,TRUE,BKG36996,Screen 3,Single,,100
ORD101578,CUST60748,Amit Sharma,amit454@example.com,12345,Broken Strings,Grand Theatre,Bengaluru,29-09-2022,16:30,07-09-2022,VIP,2,559.58,0,1119.15,,Pending,Third-Party,"A8,B8",5,VIP guest,Agent C,FALSE,BKG72695,Screen 1,Single,,10
